사용일자,YearMonth,total,place,Date,Year,Month
20160101,201601,27237,을지로,2016-01-01,2016,01
20160101,201601,57831,혜화,2016-01-01,2016,01
20160101,201601,29302,신사,2016-01-01,2016,01
20160101,201601,23286,신사,2016-01-01,2016,01
20160101,201601,9300,한남,2016-01-01,2016,01
20160101,201601,11912,장충,2016-01-01,2016,01
20160101,201601,1,을지로,2016-01-01,2016,01
20160101,201601,4968,을지로,2016-01-01,2016,01
20160101,201601,7626,종로,2016-01-01,2016,01
20160101,201601,33742,삼청,2016-01-01,2016,01
20160101,201601,23730,신촌,2016-01-01,2016,01
20160101,201601,57714,신촌,2016-01-01,2016,01
20160101,201601,127255,홍대,2016-01-01,2016,01
20160101,201601,77201,강남,2016-01-01,2016,01
20160101,201601,13588,성수,2016-01-01,2016,01
20160101,201601,15584,장충,2016-01-01,2016,01
20160101,201601,7137,을지로,2016-01-01,2016,01
20160101,201601,12205,을지로,2016-01-01,2016,01
20160101,201601,47774,을지로,2016-01-01,2016,01
20160101,201601,23388,종로,2016-01-01,2016,01
20160101,201601,38667,종로,2016-01-01,2016,01
20160101,201601,4090,성수,2016-01-01,2016,01
20160101,201601,9473,신사,2016-01-01,2016,01
20160101,201601,723,신촌,2016-01-01,2016,01
20160101,201601,2936,홍대,2016-01-01,2016,01
20160101,201601,3906,연남,2016-01-01,2016,01
20160101,201601,10287,이태원,2016-01-01,2016,01
20160101,201601,38051,이태원,2016-01-01,2016,01
20160101,201601,2794,장충,2016-01-01,2016,01
20160101,201601,3090,장충,2016-01-01,2016,01
20160101,201601,7318,장충,2016-01-01,2016,01
20160101,201601,8509,반포,2016-01-01,2016,01
20160101,201601,14719,반포,2016-01-01,2016,01
20160101,201601,2032,반포,2016-01-01,2016,01
20160101,201601,11493,홍대,2016-01-01,2016,01
20160101,201601,3178,장충,2016-01-01,2016,01
20160101,201601,2637,을지로,2016-01-01,2016,01
20160101,201601,15568,종로,2016-01-01,2016,01
20160101,201601,56,한남,2016-01-01,2016,01
20160101,201601,3572,한남,2016-01-01,2016,01
20160102,201601,35030,을지로,2016-01-02,2016,01
20160102,201601,77123,혜화,2016-01-02,2016,01
20160102,201601,6279,한남,2016-01-02,2016,01
20160102,201601,83,한남,2016-01-02,2016,01
20160102,201601,49857,신사,2016-01-02,2016,01
20160102,201601,56426,신사,2016-01-02,2016,01
20160102,201601,14475,한남,2016-01-02,2016,01
20160102,201601,18373,장충,2016-01-02,2016,01
20160102,201601,2,을지로,2016-01-02,2016,01
20160102,201601,8124,을지로,2016-01-02,2016,01
20160102,201601,11908,종로,2016-01-02,2016,01
20160102,201601,44439,삼청,2016-01-02,2016,01
20160102,201601,3387,반포,2016-01-02,2016,01
20160102,201601,15492,홍대,2016-01-02,2016,01
20160102,201601,33820,신촌,2016-01-02,2016,01
20160102,201601,87935,신촌,2016-01-02,2016,01
20160102,201601,165072,홍대,2016-01-02,2016,01
20160102,201601,135990,강남,2016-01-02,2016,01
20160102,201601,19785,성수,2016-01-02,2016,01
20160102,201601,22221,장충,2016-01-02,2016,01
20160102,201601,14456,을지로,2016-01-02,2016,01
20160102,201601,16491,을지로,2016-01-02,2016,01
20160102,201601,76409,을지로,2016-01-02,2016,01
20160102,201601,40056,종로,2016-01-02,2016,01
20160102,201601,62529,종로,2016-01-02,2016,01
20160102,201601,6375,성수,2016-01-02,2016,01
20160102,201601,24372,신사,2016-01-02,2016,01
20160102,201601,1054,신촌,2016-01-02,2016,01
20160102,201601,3908,홍대,2016-01-02,2016,01
20160102,201601,5474,연남,2016-01-02,2016,01
20160102,201601,22927,종로,2016-01-02,2016,01
20160102,201601,5924,을지로,2016-01-02,2016,01
20160102,201601,4720,장충,2016-01-02,2016,01
20160102,201601,15788,이태원,2016-01-02,2016,01
20160102,201601,42975,이태원,2016-01-02,2016,01
20160102,201601,4489,장충,2016-01-02,2016,01
20160102,201601,4412,장충,2016-01-02,2016,01
20160102,201601,9870,장충,2016-01-02,2016,01
20160102,201601,14165,반포,2016-01-02,2016,01
20160102,201601,23004,반포,2016-01-02,2016,01
20160103,201601,31863,신사,2016-01-03,2016,01
20160103,201601,36717,신사,2016-01-03,2016,01
20160103,201601,12266,한남,2016-01-03,2016,01
20160103,201601,16419,장충,2016-01-03,2016,01
20160103,201601,2,을지로,2016-01-03,2016,01
20160103,201601,6233,을지로,2016-01-03,2016,01
20160103,201601,7853,종로,2016-01-03,2016,01
20160103,201601,31663,삼청,2016-01-03,2016,01
20160103,201601,26909,신촌,2016-01-03,2016,01
20160103,201601,69273,신촌,2016-01-03,2016,01
20160103,201601,124049,홍대,2016-01-03,2016,01
20160103,201601,95759,강남,2016-01-03,2016,01
20160103,201601,16791,성수,2016-01-03,2016,01
20160103,201601,20045,장충,2016-01-03,2016,01
20160103,201601,7353,을지로,2016-01-03,2016,01
20160103,201601,16487,을지로,2016-01-03,2016,01
20160103,201601,59060,을지로,2016-01-03,2016,01
20160103,201601,23548,종로,2016-01-03,2016,01
20160103,201601,42449,종로,2016-01-03,2016,01
20160103,201601,4907,연남,2016-01-03,2016,01
20160103,201601,3161,홍대,2016-01-03,2016,01
20160103,201601,908,신촌,2016-01-03,2016,01
20160103,201601,3892,반포,2016-01-03,2016,01
20160103,201601,13224,홍대,2016-01-03,2016,01
20160103,201601,14442,종로,2016-01-03,2016,01
20160103,201601,2876,을지로,2016-01-03,2016,01
20160103,201601,3942,장충,2016-01-03,2016,01
20160103,201601,11466,이태원,2016-01-03,2016,01
20160103,201601,29012,이태원,2016-01-03,2016,01
20160103,201601,3578,장충,2016-01-03,2016,01
20160103,201601,3867,장충,2016-01-03,2016,01
20160103,201601,9351,장충,2016-01-03,2016,01
20160103,201601,4845,한남,2016-01-03,2016,01
20160103,201601,92,한남,2016-01-03,2016,01
20160103,201601,5578,성수,2016-01-03,2016,01
20160103,201601,14964,신사,2016-01-03,2016,01
20160103,201601,11788,반포,2016-01-03,2016,01
20160103,201601,19645,반포,2016-01-03,2016,01
20160103,201601,25384,을지로,2016-01-03,2016,01
20160103,201601,64228,혜화,2016-01-03,2016,01
20160104,201601,68,한남,2016-01-04,2016,01
20160104,201601,9515,한남,2016-01-04,2016,01
20160104,201601,87558,종로,2016-01-04,2016,01
20160104,201601,63324,종로,2016-01-04,2016,01
20160104,201601,6887,반포,2016-01-04,2016,01
20160104,201601,82517,혜화,2016-01-04,2016,01
20160104,201601,71239,신사,2016-01-04,2016,01
20160104,201601,87067,신사,2016-01-04,2016,01
20160104,201601,21728,한남,2016-01-04,2016,01
20160104,201601,31277,장충,2016-01-04,2016,01
20160104,201601,1,을지로,2016-01-04,2016,01
20160104,201601,24350,을지로,2016-01-04,2016,01
20160104,201601,22267,종로,2016-01-04,2016,01
20160104,201601,56811,삼청,2016-01-04,2016,01
20160104,201601,42828,신촌,2016-01-04,2016,01
20160104,201601,113331,신촌,2016-01-04,2016,01
20160104,201601,148888,홍대,2016-01-04,2016,01
20160104,201601,254731,강남,2016-01-04,2016,01
20160104,201601,63495,성수,2016-01-04,2016,01
20160104,201601,32720,장충,2016-01-04,2016,01
20160104,201601,31205,을지로,2016-01-04,2016,01
20160104,201601,48247,을지로,2016-01-04,2016,01
20160104,201601,8615,연남,2016-01-04,2016,01
20160104,201601,3463,홍대,2016-01-04,2016,01
20160104,201601,114689,을지로,2016-01-04,2016,01
20160104,201601,2258,신촌,2016-01-04,2016,01
20160104,201601,30477,종로,2016-01-04,2016,01
20160104,201601,12954,을지로,2016-01-04,2016,01
20160104,201601,8897,장충,2016-01-04,2016,01
20160104,201601,12155,이태원,2016-01-04,2016,01
20160104,201601,26983,이태원,2016-01-04,2016,01
20160104,201601,8020,장충,2016-01-04,2016,01
20160104,201601,8697,장충,2016-01-04,2016,01
20160104,201601,15471,장충,2016-01-04,2016,01
20160104,201601,33404,신사,2016-01-04,2016,01
20160104,201601,12462,성수,2016-01-04,2016,01
20160104,201601,76321,을지로,2016-01-04,2016,01
20160104,201601,14819,홍대,2016-01-04,2016,01
20160104,201601,34078,반포,2016-01-04,2016,01
20160104,201601,36953,반포,2016-01-04,2016,01
20160105,201601,86941,종로,2016-01-05,2016,01
20160105,201601,63066,종로,2016-01-05,2016,01
20160105,201601,118295,을지로,2016-01-05,2016,01
20160105,201601,49094,을지로,2016-01-05,2016,01
20160105,201601,31618,을지로,2016-01-05,2016,01
20160105,201601,32969,장충,2016-01-05,2016,01
20160105,201601,64861,성수,2016-01-05,2016,01
20160105,201601,256237,강남,2016-01-05,2016,01
20160105,201601,154037,홍대,2016-01-05,2016,01
20160105,201601,112115,신촌,2016-01-05,2016,01
20160105,201601,44160,신촌,2016-01-05,2016,01
20160105,201601,59565,삼청,2016-01-05,2016,01
20160105,201601,22636,종로,2016-01-05,2016,01
20160105,201601,24788,을지로,2016-01-05,2016,01
20160105,201601,32380,장충,2016-01-05,2016,01
20160105,201601,22219,한남,2016-01-05,2016,01
20160105,201601,89271,신사,2016-01-05,2016,01
20160105,201601,73275,신사,2016-01-05,2016,01
20160105,201601,37856,반포,2016-01-05,2016,01
20160105,201601,34563,반포,2016-01-05,2016,01
20160105,201601,8271,연남,2016-01-05,2016,01
20160105,201601,3567,홍대,2016-01-05,2016,01
20160105,201601,9628,한남,2016-01-05,2016,01
20160105,201601,86,한남,2016-01-05,2016,01
20160105,201601,77488,을지로,2016-01-05,2016,01
20160105,201601,87904,혜화,2016-01-05,2016,01
20160105,201601,12674,성수,2016-01-05,2016,01
20160105,201601,35148,신사,2016-01-05,2016,01
20160105,201601,2175,신촌,2016-01-05,2016,01
20160105,201601,19085,장충,2016-01-05,2016,01
20160105,201601,8763,장충,2016-01-05,2016,01
20160105,201601,8183,장충,2016-01-05,2016,01
20160105,201601,28613,이태원,2016-01-05,2016,01
20160105,201601,13686,이태원,2016-01-05,2016,01
20160105,201601,9177,장충,2016-01-05,2016,01
20160105,201601,12642,을지로,2016-01-05,2016,01
20160105,201601,31082,종로,2016-01-05,2016,01
20160105,201601,15189,홍대,2016-01-05,2016,01
20160105,201601,7180,반포,2016-01-05,2016,01
20160106,201601,88647,종로,2016-01-06,2016,01
20160106,201601,61567,종로,2016-01-06,2016,01
20160106,201601,120002,을지로,2016-01-06,2016,01
20160106,201601,51119,을지로,2016-01-06,2016,01
20160106,201601,30291,을지로,2016-01-06,2016,01
20160106,201601,33631,장충,2016-01-06,2016,01
20160106,201601,65007,성수,2016-01-06,2016,01
20160106,201601,258350,강남,2016-01-06,2016,01
20160106,201601,152582,홍대,2016-01-06,2016,01
20160106,201601,111885,신촌,2016-01-06,2016,01
20160106,201601,41877,신촌,2016-01-06,2016,01
20160106,201601,61817,삼청,2016-01-06,2016,01
20160106,201601,22384,종로,2016-01-06,2016,01
20160106,201601,25201,을지로,2016-01-06,2016,01
20160106,201601,2,을지로,2016-01-06,2016,01
20160106,201601,32134,장충,2016-01-06,2016,01
20160106,201601,22541,한남,2016-01-06,2016,01
20160106,201601,87939,신사,2016-01-06,2016,01
20160106,201601,73972,신사,2016-01-06,2016,01
20160106,201601,91538,혜화,2016-01-06,2016,01
20160106,201601,79077,을지로,2016-01-06,2016,01
20160106,201601,9662,한남,2016-01-06,2016,01
20160106,201601,67,한남,2016-01-06,2016,01
20160106,201601,12480,성수,2016-01-06,2016,01
20160106,201601,34669,신사,2016-01-06,2016,01
20160106,201601,31187,종로,2016-01-06,2016,01
20160106,201601,12765,을지로,2016-01-06,2016,01
20160106,201601,9135,장충,2016-01-06,2016,01
20160106,201601,13587,이태원,2016-01-06,2016,01
20160106,201601,28925,이태원,2016-01-06,2016,01
20160106,201601,8237,장충,2016-01-06,2016,01
20160106,201601,9021,장충,2016-01-06,2016,01
20160106,201601,20025,장충,2016-01-06,2016,01
20160106,201601,7172,반포,2016-01-06,2016,01
20160106,201601,14926,홍대,2016-01-06,2016,01
20160106,201601,2168,신촌,2016-01-06,2016,01
20160106,201601,3601,홍대,2016-01-06,2016,01
20160106,201601,8332,연남,2016-01-06,2016,01
20160106,201601,34313,반포,2016-01-06,2016,01
20160106,201601,37765,반포,2016-01-06,2016,01
20160107,201601,37872,반포,2016-01-07,2016,01
20160107,201601,34260,반포,2016-01-07,2016,01
20160107,201601,19086,장충,2016-01-07,2016,01
20160107,201601,8779,장충,2016-01-07,2016,01
20160107,201601,8388,장충,2016-01-07,2016,01
20160107,201601,29423,이태원,2016-01-07,2016,01
20160107,201601,13952,이태원,2016-01-07,2016,01
20160107,201601,15029,홍대,2016-01-07,2016,01
20160107,201601,7328,반포,2016-01-07,2016,01
20160107,201601,88465,종로,2016-01-07,2016,01
20160107,201601,64149,종로,2016-01-07,2016,01
20160107,201601,118781,을지로,2016-01-07,2016,01
20160107,201601,49177,을지로,2016-01-07,2016,01
20160107,201601,30734,을지로,2016-01-07,2016,01
20160107,201601,33341,장충,2016-01-07,2016,01
20160107,201601,64386,성수,2016-01-07,2016,01
20160107,201601,8952,장충,2016-01-07,2016,01
20160107,201601,12853,을지로,2016-01-07,2016,01
20160107,201601,31900,종로,2016-01-07,2016,01
20160107,201601,8169,연남,2016-01-07,2016,01
20160107,201601,3501,홍대,2016-01-07,2016,01
20160107,201601,2198,신촌,2016-01-07,2016,01
20160107,201601,258561,강남,2016-01-07,2016,01
20160107,201601,156693,홍대,2016-01-07,2016,01
20160107,201601,111609,신촌,2016-01-07,2016,01
20160107,201601,43791,신촌,2016-01-07,2016,01
20160107,201601,59894,삼청,2016-01-07,2016,01
20160107,201601,22565,종로,2016-01-07,2016,01
20160107,201601,24370,을지로,2016-01-07,2016,01
20160107,201601,1,을지로,2016-01-07,2016,01
20160107,201601,31609,장충,2016-01-07,2016,01
20160107,201601,22433,한남,2016-01-07,2016,01
20160107,201601,88420,신사,2016-01-07,2016,01
20160107,201601,73426,신사,2016-01-07,2016,01
20160107,201601,90154,혜화,2016-01-07,2016,01
20160107,201601,78068,을지로,2016-01-07,2016,01
20160107,201601,35093,신사,2016-01-07,2016,01
20160107,201601,12550,성수,2016-01-07,2016,01
20160107,201601,77,한남,2016-01-07,2016,01
20160107,201601,9632,한남,2016-01-07,2016,01
20160108,201601,60085,삼청,2016-01-08,2016,01
20160108,201601,23512,종로,2016-01-08,2016,01
20160108,201601,24987,을지로,2016-01-08,2016,01
20160108,201601,3,을지로,2016-01-08,2016,01
20160108,201601,32609,장충,2016-01-08,2016,01
20160108,201601,22938,한남,2016-01-08,2016,01
20160108,201601,91574,신사,2016-01-08,2016,01
20160108,201601,79350,신사,2016-01-08,2016,01
20160108,201601,15447,이태원,2016-01-08,2016,01
20160108,201601,37719,이태원,2016-01-08,2016,01
20160108,201601,8551,장충,2016-01-08,2016,01
20160108,201601,8863,장충,2016-01-08,2016,01
20160108,201601,19047,장충,2016-01-08,2016,01
20160108,201601,9648,한남,2016-01-08,2016,01
20160108,201601,97,한남,2016-01-08,2016,01
20160108,201601,12540,성수,2016-01-08,2016,01
20160108,201601,37405,신사,2016-01-08,2016,01
20160108,201601,2212,신촌,2016-01-08,2016,01
20160108,201601,3724,홍대,2016-01-08,2016,01
20160108,201601,8576,연남,2016-01-08,2016,01
20160108,201601,32719,종로,2016-01-08,2016,01
20160108,201601,13160,을지로,2016-01-08,2016,01
20160108,201601,9216,장충,2016-01-08,2016,01
20160108,201601,16398,홍대,2016-01-08,2016,01
20160108,201601,7317,반포,2016-01-08,2016,01
20160108,201601,39572,반포,2016-01-08,2016,01
20160108,201601,34373,반포,2016-01-08,2016,01
20160108,201601,78284,을지로,2016-01-08,2016,01
20160108,201601,95707,혜화,2016-01-08,2016,01
20160108,201601,92174,종로,2016-01-08,2016,01
20160108,201601,64858,종로,2016-01-08,2016,01
20160108,201601,123260,을지로,2016-01-08,2016,01
20160108,201601,49842,을지로,2016-01-08,2016,01
20160108,201601,30924,을지로,2016-01-08,2016,01
20160108,201601,33872,장충,2016-01-08,2016,01
20160108,201601,64310,성수,2016-01-08,2016,01
20160108,201601,277073,강남,2016-01-08,2016,01
20160108,201601,180410,홍대,2016-01-08,2016,01
20160108,201601,120557,신촌,2016-01-08,2016,01
20160108,201601,44490,신촌,2016-01-08,2016,01
20160109,201601,6600,연남,2016-01-09,2016,01
20160109,201601,4133,홍대,2016-01-09,2016,01
20160109,201601,1072,신촌,2016-01-09,2016,01
20160109,201601,31870,신사,2016-01-09,2016,01
20160109,201601,8904,성수,2016-01-09,2016,01
20160109,201601,75547,종로,2016-01-09,2016,01
20160109,201601,54524,종로,2016-01-09,2016,01
20160109,201601,80785,을지로,2016-01-09,2016,01
20160109,201601,22190,을지로,2016-01-09,2016,01
20160109,201601,21458,을지로,2016-01-09,2016,01
20160109,201601,28986,장충,2016-01-09,2016,01
20160109,201601,30162,성수,2016-01-09,2016,01
20160109,201601,193912,강남,2016-01-09,2016,01
20160109,201601,189731,홍대,2016-01-09,2016,01
20160109,201601,112872,신촌,2016-01-09,2016,01
20160109,201601,38343,신촌,2016-01-09,2016,01
20160109,201601,47673,삼청,2016-01-09,2016,01
20160109,201601,14841,종로,2016-01-09,2016,01
20160109,201601,11246,을지로,2016-01-09,2016,01
20160109,201601,23025,장충,2016-01-09,2016,01
20160109,201601,18127,한남,2016-01-09,2016,01
20160109,201601,75219,신사,2016-01-09,2016,01
20160109,201601,67982,신사,2016-01-09,2016,01
20160109,201601,103104,혜화,2016-01-09,2016,01
20160109,201601,47135,을지로,2016-01-09,2016,01
20160109,201601,7378,한남,2016-01-09,2016,01
20160109,201601,72,한남,2016-01-09,2016,01
20160109,201601,16596,홍대,2016-01-09,2016,01
20160109,201601,5470,반포,2016-01-09,2016,01
20160109,201601,30118,반포,2016-01-09,2016,01
20160109,201601,19447,반포,2016-01-09,2016,01
20160109,201601,14722,장충,2016-01-09,2016,01
20160109,201601,5885,장충,2016-01-09,2016,01
20160109,201601,5641,장충,2016-01-09,2016,01
20160109,201601,44858,이태원,2016-01-09,2016,01
20160109,201601,18213,이태원,2016-01-09,2016,01
20160109,201601,6015,장충,2016-01-09,2016,01
20160109,201601,8665,을지로,2016-01-09,2016,01
20160109,201601,26081,종로,2016-01-09,2016,01
20160110,201601,5882,성수,2016-01-10,2016,01
20160110,201601,15970,신사,2016-01-10,2016,01
20160110,201601,4915,연남,2016-01-10,2016,01
20160110,201601,3390,홍대,2016-01-10,2016,01
20160110,201601,831,신촌,2016-01-10,2016,01
20160110,201601,2,을지로,2016-01-10,2016,01
20160110,201601,6449,을지로,2016-01-10,2016,01
20160110,201601,8223,종로,2016-01-10,2016,01
20160110,201601,34326,삼청,2016-01-10,2016,01
20160110,201601,27982,신촌,2016-01-10,2016,01
20160110,201601,76887,신촌,2016-01-10,2016,01
20160110,201601,134515,홍대,2016-01-10,2016,01
20160110,201601,109317,강남,2016-01-10,2016,01
20160110,201601,17862,성수,2016-01-10,2016,01
20160110,201601,20522,장충,2016-01-10,2016,01
20160110,201601,7743,을지로,2016-01-10,2016,01
20160110,201601,17034,을지로,2016-01-10,2016,01
20160110,201601,59926,을지로,2016-01-10,2016,01
20160110,201601,25389,종로,2016-01-10,2016,01
20160110,201601,44830,종로,2016-01-10,2016,01
20160110,201601,95,한남,2016-01-10,2016,01
20160110,201601,5340,한남,2016-01-10,2016,01
20160110,201601,12668,반포,2016-01-10,2016,01
20160110,201601,20856,반포,2016-01-10,2016,01
20160110,201601,3980,반포,2016-01-10,2016,01
20160110,201601,12371,홍대,2016-01-10,2016,01
20160110,201601,13193,이태원,2016-01-10,2016,01
20160110,201601,31693,이태원,2016-01-10,2016,01
20160110,201601,3962,장충,2016-01-10,2016,01
20160110,201601,3928,장충,2016-01-10,2016,01
20160110,201601,10370,장충,2016-01-10,2016,01
20160110,201601,4228,장충,2016-01-10,2016,01
20160110,201601,2970,을지로,2016-01-10,2016,01
20160110,201601,15708,종로,2016-01-10,2016,01
20160110,201601,74208,혜화,2016-01-10,2016,01
20160110,201601,30586,을지로,2016-01-10,2016,01
20160110,201601,35136,신사,2016-01-10,2016,01
20160110,201601,38600,신사,2016-01-10,2016,01
20160110,201601,12818,한남,2016-01-10,2016,01
20160110,201601,16946,장충,2016-01-10,2016,01
20160111,201601,12256,성수,2016-01-11,2016,01
20160111,201601,33327,신사,2016-01-11,2016,01
20160111,201601,14155,홍대,2016-01-11,2016,01
20160111,201601,7054,반포,2016-01-11,2016,01
20160111,201601,37437,반포,2016-01-11,2016,01
20160111,201601,34641,반포,2016-01-11,2016,01
20160111,201601,2134,신촌,2016-01-11,2016,01
20160111,201601,17690,장충,2016-01-11,2016,01
20160111,201601,8765,장충,2016-01-11,2016,01
20160111,201601,8275,장충,2016-01-11,2016,01
20160111,201601,26966,이태원,2016-01-11,2016,01
20160111,201601,12484,이태원,2016-01-11,2016,01
20160111,201601,8994,장충,2016-01-11,2016,01
20160111,201601,13034,을지로,2016-01-11,2016,01
20160111,201601,30906,종로,2016-01-11,2016,01
20160111,201601,3170,홍대,2016-01-11,2016,01
20160111,201601,8229,연남,2016-01-11,2016,01
20160111,201601,87068,종로,2016-01-11,2016,01
20160111,201601,63405,종로,2016-01-11,2016,01
20160111,201601,113310,을지로,2016-01-11,2016,01
20160111,201601,48543,을지로,2016-01-11,2016,01
20160111,201601,30360,을지로,2016-01-11,2016,01
20160111,201601,32697,장충,2016-01-11,2016,01
20160111,201601,64320,성수,2016-01-11,2016,01
20160111,201601,254098,강남,2016-01-11,2016,01
20160111,201601,146686,홍대,2016-01-11,2016,01
20160111,201601,112232,신촌,2016-01-11,2016,01
20160111,201601,42199,신촌,2016-01-11,2016,01
20160111,201601,55102,삼청,2016-01-11,2016,01
20160111,201601,22309,종로,2016-01-11,2016,01
20160111,201601,24534,을지로,2016-01-11,2016,01
20160111,201601,31778,장충,2016-01-11,2016,01
20160111,201601,22201,한남,2016-01-11,2016,01
20160111,201601,85781,신사,2016-01-11,2016,01
20160111,201601,70898,신사,2016-01-11,2016,01
20160111,201601,82456,혜화,2016-01-11,2016,01
20160111,201601,76267,을지로,2016-01-11,2016,01
20160111,201601,9853,한남,2016-01-11,2016,01
20160111,201601,84,한남,2016-01-11,2016,01
20160112,201601,14202,홍대,2016-01-12,2016,01
20160112,201601,7070,반포,2016-01-12,2016,01
20160112,201601,2080,신촌,2016-01-12,2016,01
20160112,201601,3303,홍대,2016-01-12,2016,01
20160112,201601,8114,연남,2016-01-12,2016,01
20160112,201601,85122,종로,2016-01-12,2016,01
20160112,201601,64531,종로,2016-01-12,2016,01
20160112,201601,116738,을지로,2016-01-12,2016,01
20160112,201601,49286,을지로,2016-01-12,2016,01
20160112,201601,30373,을지로,2016-01-12,2016,01
20160112,201601,32999,장충,2016-01-12,2016,01
20160112,201601,64705,성수,2016-01-12,2016,01
20160112,201601,254758,강남,2016-01-12,2016,01
20160112,201601,37280,반포,2016-01-12,2016,01
20160112,201601,34002,반포,2016-01-12,2016,01
20160112,201601,31121,종로,2016-01-12,2016,01
20160112,201601,13029,을지로,2016-01-12,2016,01
20160112,201601,8991,장충,2016-01-12,2016,01
20160112,201601,148816,홍대,2016-01-12,2016,01
20160112,201601,111687,신촌,2016-01-12,2016,01
20160112,201601,42075,신촌,2016-01-12,2016,01
20160112,201601,58340,삼청,2016-01-12,2016,01
20160112,201601,22027,종로,2016-01-12,2016,01
20160112,201601,24660,을지로,2016-01-12,2016,01
20160112,201601,31781,장충,2016-01-12,2016,01
20160112,201601,22258,한남,2016-01-12,2016,01
20160112,201601,88263,신사,2016-01-12,2016,01
20160112,201601,72465,신사,2016-01-12,2016,01
20160112,201601,92148,혜화,2016-01-12,2016,01
20160112,201601,76562,을지로,2016-01-12,2016,01
20160112,201601,9978,한남,2016-01-12,2016,01
20160112,201601,84,한남,2016-01-12,2016,01
20160112,201601,13524,이태원,2016-01-12,2016,01
20160112,201601,28131,이태원,2016-01-12,2016,01
20160112,201601,8318,장충,2016-01-12,2016,01
20160112,201601,8662,장충,2016-01-12,2016,01
20160112,201601,18154,장충,2016-01-12,2016,01
20160112,201601,12427,성수,2016-01-12,2016,01
20160112,201601,34765,신사,2016-01-12,2016,01
20160113,201601,9985,한남,2016-01-13,2016,01
20160113,201601,96,한남,2016-01-13,2016,01
20160113,201601,12399,성수,2016-01-13,2016,01
20160113,201601,35770,신사,2016-01-13,2016,01
20160113,201601,2206,신촌,2016-01-13,2016,01
20160113,201601,3307,홍대,2016-01-13,2016,01
20160113,201601,8286,연남,2016-01-13,2016,01
20160113,201601,31465,종로,2016-01-13,2016,01
20160113,201601,12925,을지로,2016-01-13,2016,01
20160113,201601,9056,장충,2016-01-13,2016,01
20160113,201601,13448,이태원,2016-01-13,2016,01
20160113,201601,28573,이태원,2016-01-13,2016,01
20160113,201601,8218,장충,2016-01-13,2016,01
20160113,201601,8902,장충,2016-01-13,2016,01
20160113,201601,19586,장충,2016-01-13,2016,01
20160113,201601,34407,반포,2016-01-13,2016,01
20160113,201601,37782,반포,2016-01-13,2016,01
20160113,201601,7090,반포,2016-01-13,2016,01
20160113,201601,14845,홍대,2016-01-13,2016,01
20160113,201601,86673,종로,2016-01-13,2016,01
20160113,201601,64512,종로,2016-01-13,2016,01
20160113,201601,116860,을지로,2016-01-13,2016,01
20160113,201601,50185,을지로,2016-01-13,2016,01
20160113,201601,30939,을지로,2016-01-13,2016,01
20160113,201601,33532,장충,2016-01-13,2016,01
20160113,201601,65300,성수,2016-01-13,2016,01
20160113,201601,260413,강남,2016-01-13,2016,01
20160113,201601,152818,홍대,2016-01-13,2016,01
20160113,201601,111065,신촌,2016-01-13,2016,01
20160113,201601,41828,신촌,2016-01-13,2016,01
20160113,201601,59621,삼청,2016-01-13,2016,01
20160113,201601,22332,종로,2016-01-13,2016,01
20160113,201601,25093,을지로,2016-01-13,2016,01
20160113,201601,1,을지로,2016-01-13,2016,01
20160113,201601,32067,장충,2016-01-13,2016,01
20160113,201601,22606,한남,2016-01-13,2016,01
20160113,201601,88099,신사,2016-01-13,2016,01
20160113,201601,75136,신사,2016-01-13,2016,01
20160113,201601,92951,혜화,2016-01-13,2016,01
20160113,201601,77579,을지로,2016-01-13,2016,01
20160114,201601,12533,성수,2016-01-14,2016,01
20160114,201601,34985,신사,2016-01-14,2016,01
20160114,201601,9139,장충,2016-01-14,2016,01
20160114,201601,12875,을지로,2016-01-14,2016,01
20160114,201601,31404,종로,2016-01-14,2016,01
20160114,201601,2171,신촌,2016-01-14,2016,01
20160114,201601,3471,홍대,2016-01-14,2016,01
20160114,201601,8381,연남,2016-01-14,2016,01
20160114,201601,18207,장충,2016-01-14,2016,01
20160114,201601,9066,장충,2016-01-14,2016,01
20160114,201601,8363,장충,2016-01-14,2016,01
20160114,201601,28934,이태원,2016-01-14,2016,01
20160114,201601,14044,이태원,2016-01-14,2016,01
20160114,201601,7531,반포,2016-01-14,2016,01
20160114,201601,38011,반포,2016-01-14,2016,01
20160114,201601,34236,반포,2016-01-14,2016,01
20160114,201601,10093,한남,2016-01-14,2016,01
20160114,201601,92,한남,2016-01-14,2016,01
20160114,201601,65290,성수,2016-01-14,2016,01
20160114,201601,259519,강남,2016-01-14,2016,01
20160114,201601,156658,홍대,2016-01-14,2016,01
20160114,201601,112429,신촌,2016-01-14,2016,01
20160114,201601,44378,신촌,2016-01-14,2016,01
20160114,201601,59187,삼청,2016-01-14,2016,01
20160114,201601,22411,종로,2016-01-14,2016,01
20160114,201601,24375,을지로,2016-01-14,2016,01
20160114,201601,31745,장충,2016-01-14,2016,01
20160114,201601,22371,한남,2016-01-14,2016,01
20160114,201601,87342,신사,2016-01-14,2016,01
20160114,201601,74255,신사,2016-01-14,2016,01
20160114,201601,15139,홍대,2016-01-14,2016,01
20160114,201601,90906,혜화,2016-01-14,2016,01
20160114,201601,78940,을지로,2016-01-14,2016,01
20160114,201601,116036,을지로,2016-01-14,2016,01
