period,홍대,연남,이태원,익선,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
2017-02-19,22494.280972742912,7422.130144013486,12469.598544493143,8699.454100133493,1623.417241020271,3631.705002358977,3004.943913936464,2533.585743185999,9115.987154472405,4938.590191188994,4329.178294072381,965.5215508168294,4024.486129416488,8082.7422717485315,7991.311832436352,16198.66227467051
2017-02-20,19638.730863722212,5744.579814757362,9850.749117531406,7903.095734715378,2376.7151585467254,2635.689172511619,2575.80931020987,2498.3978958515736,8098.295003521408,3498.794023955527,3081.8565403205266,1003.6605336061448,3587.7202738966926,7198.204389417393,7505.015883180969,20255.889531831814
2017-02-21,20284.70255502972,5699.457072499328,10526.980078754794,8374.865764378197,2338.4461997255057,2795.8516895092216,2716.5089306689924,2629.0983655898776,8331.597841405914,3779.3385129066733,3616.422826810435,1022.7302120831562,3939.950914904885,7656.591229989941,9081.219644073539,17629.73300989345
2017-02-22,18543.99999952351,5495.905959562711,9449.886686797256,8107.73106598321,2416.998646871648,2591.6436519743156,2586.864855267822,2621.0546672221953,9053.635414253173,3407.6152174836307,4619.747594794716,1106.0338683725126,3575.643814680749,8094.829054077905,7320.522075108312,16606.101996487116
2017-02-23,20797.854208637407,5857.885443177911,11559.525059473734,8508.933123722143,2346.5031341154613,2824.8814258966277,2934.594103706903,2709.5294238903725,8906.816984541803,3904.5821539117333,4365.624882305281,1026.7446252287798,3722.5729073883676,8903.811409043577,7977.273642146881,22117.596700356735
2017-02-24,23146.290605446073,7896.415119470904,14023.48083288548,9663.150462016842,2562.0187313914266,3234.2993328788293,3431.062578022556,2975.9580451828033,9965.738324205317,4514.765625567859,3813.847497623247,1304.758731104459,4520.627619143082,10126.849264900546,8786.432808027372,22321.31970019758
2017-02-25,29016.380164903334,10262.834131811542,20009.252288195898,11818.357694638957,2681.861931614342,4505.596742450348,4415.96100884537,3372.082784925639,12190.181455525168,6324.279162927989,5188.736077668876,1538.611673225326,5468.631409224169,12438.94124278579,10848.932518175323,21360.209945162787
2017-02-26,24120.277314736275,9283.177034091543,16116.944761843337,10137.93956435101,1851.0188316935971,4302.390536827831,3639.0971566796957,2558.721189576945,9730.422470946756,6751.108393493071,5606.872204684985,1327.842822727094,4635.353981694543,10131.88542420445,8441.511743809198,16056.462352652854
2017-02-27,20236.40636036678,6092.52370291969,12138.562817558965,7783.138927869387,2323.3407793223014,3060.122863643718,2605.9600057432235,2332.508097434762,8581.997200049029,4245.243168245246,3410.8980769506165,1087.9680738054376,3864.4721739904703,7874.19710460827,8880.682731385512,18750.1875364903
2017-02-28,21774.86355687659,6925.78257020251,13874.668623632864,8700.46552750198,2498.5728882733442,3637.712095654666,3296.3937492354794,2785.940114351109,9758.581169648767,4675.077063754274,3721.7163194642567,1222.4585845603315,4597.111280300876,7703.939885984575,8172.796374016073,18774.3949842542
2017-03-01,20860.236487722777,8948.26860480376,14027.52902321596,8633.931857976459,2028.2654701483427,4868.969363249114,3688.3430026884507,2791.9721474548296,9617.792379445666,4760.242317337652,4552.926338048648,1202.3853963380911,4450.182187593258,9719.840007765757,8303.142335256747,15155.864939162726
2017-03-02,13589.54261003562,5418.695933921185,8574.231978388589,7118.836474133828,1967.840237660959,2555.606939468156,2424.055232301754,2357.642062481625,7546.206723959342,3109.036404367868,2516.916841143661,1068.8983953284262,3248.572753977362,6879.849053107185,6009.02385535707,16428.601639102133
2017-03-03,17691.76254595737,6259.97662204988,12581.958723168123,8092.609086116768,2397.864167461038,3470.540653448985,3161.723832839444,2708.525072602474,9801.823373735337,3545.8847039132916,3112.2286971812764,1222.4585845603315,3992.2816576307932,8693.251778181753,8606.95318077355,16990.338728953262
2017-03-04,23381.74097386743,9941.963889004035,19422.118149449707,10378.86460541148,2156.1644211363587,5036.138856365471,4044.1118565449815,3143.859508863577,12773.443253543377,5329.3486619245305,4470.918374959103,1546.640873681281,4592.079712565824,11818.350659206835,9841.245143940881,19220.15479454353
2017-03-05,16833.47981449327,7854.300560030071,13170.118647699415,8628.893732926663,2056.462965075904,4135.21909462215,3149.6633371043113,2274.19498762927,8581.997200049029,5236.166041656567,4195.535780580247,1237.513475727012,3630.9945430254124,8387.994835330663,6610.630803412975,15210.325418766417
2017-03-06,12295.589025789492,4690.72087421304,9005.483313006303,6051.312910280889,2136.0226769738974,2467.517847482873,2259.235707981324,2162.596449834109,6707.513028862882,2843.521574637391,2169.6507545709123,1004.6640433513738,3241.527862496472,5956.020369667662,5590.910153214962,16165.383311860234
2017-03-07,12560.209327368957,4680.693598155699,9392.186236385423,6424.290060665386,2097.7537181526777,2560.612200851455,2610.98475912913,2403.891106079676,7127.866384098139,2789.41649064323,2666.7570010773884,1213.4255001944405,3297.8835110845157,6542.356311442137,6029.0767886242365,13603.76952085046
2017-03-08,14295.879042295071,6288.052995010435,10409.545923964233,6528.121064993505,2431.0979861478563,2657.7119327802707,2589.8797072993657,2460.1925506212056,7445.645318088675,2939.7067483489895,2440.983309426265,1229.4842752710572,3317.004861781349,7032.9833300976015,7929.144328300774,15348.488673535061
2017-03-09,14892.549438124079,5194.084950236747,9986.409287610784,7084.562014361109,2377.722423298577,2928.988133944197,2732.5892291128503,2829.171660053217,8066.114977378239,3133.0821699206895,2459.2078593689234,1184.3196017710163,3580.6753824158027,7517.562578319421,6272.728834339536,16301.531371936915
2017-03-10,19255.369272363056,6608.92323781794,13336.131086455749,6485.781802782584,2470.374209720927,3468.53893871353,3135.594027623774,2981.9915596306064,9488.065767185959,2787.412676847162,2193.949735885721,1318.8101125259102,4102.98311432012,8854.44391005842,7848.932595232105,17923.210646840223
2017-03-11,26220.18969601902,9915.892971254949,20839.35111718418,10171.206399113771,2283.0572909973785,5726.843487278197,4117.476518806087,3120.7357277365927,12392.310774953528,4990.689349886775,3687.2928672537955,1536.6042795701608,4852.730247581523,11962.41547018126,10461.900673096916,20879.14969950613
2017-03-12,18100.2736672124,7349.933756400629,13671.196686117104,8175.27236051869,1698.9490775357142,4116.199881001343,3201.922947535652,2537.6075923698404,8626.245911822625,4566.866895765952,3267.132348389039,1396.0919620144775,3872.523727344279,8750.67713205316,7763.702891336423,14123.149854979845
2017-03-13,13027.082324447128,4979.503833637055,8663.310483262478,6958.555655096836,2192.4200340787306,2732.7889044404346,2410.98978588944,2672.3299112919854,6799.025272164205,3134.08513256888,2447.0577407984147,1070.9057889835917,3352.2275775562607,6603.810592756668,6397.060052602515,13021.861650484447
2017-03-14,14685.278575049884,6793.425117273015,10366.023298510734,8163.173255682126,2392.8290273266366,2912.972466971234,2843.139241647578,3127.7721121282116,7915.270516918765,3814.4063100880276,2875.3195945363855,1257.5866639492524,4102.98311432012,7287.865542102755,8134.695421807637,17977.671126443915
2017-03-15,13938.686754651959,5698.454344893594,9459.998003821807,7267.018188334257,2693.946741386848,2807.863927011275,2730.579327758488,3070.464834954701,7304.85652788557,3380.5626754865502,2463.2578988924265,1170.268220349565,3774.905391743814,8038.41093206728,6784.091897680923,18407.296823467368
2017-03-16,15648.194502364335,7266.7073651247,10058.269245377649,7857.733597474581,2340.4607292292085,2992.052868102308,2793.8944832477805,2794.9881640066897,8068.123289445345,3580.952501094646,3056.545363081395,1159.2277423285084,3596.776747493881,9291.674502285605,9087.234387051234,17255.57852875221
2017-03-17,20022.085118579067,7270.718275547636,13340.17927678623,8494.82257122419,2623.4512286306613,3518.5896034571983,3156.69799184458,3031.255138436434,9586.618860989522,4538.813502620994,3310.6668197446206,1318.8101125259102,3964.103833336772,9751.072953987892,8854.615055140646,18062.384637887393
2017-03-18,25858.96966861137,10520.5325354578,20752.287548673878,11821.380569668834,2259.8937525793635,5286.394129173135,3888.336888319183,3468.601239961499,12019.225654552947,6986.566016282521,4944.739091901302,1525.5641757138114,4487.418227114007,12227.374380063186,10420.790454395543,18967.018718626532
2017-03-19,17866.833500422166,8193.219899740792,13729.922922314036,9297.226686702057,1754.337986263841,4524.617905160479,3064.2381791080734,2847.267759364378,8471.38012392199,6082.810098750334,4722.003243849358,1221.4547006503951,3768.8671621358426,10758.519398948094,9376.002690111527,15138.720089618326
2017-03-20,13437.603647333277,5775.66437053512,10525.972610572999,6682.3523316122155,2182.3485701850727,2668.7223383699347,2227.075111093608,2411.933323103276,7108.756847965474,3299.4050494953094,2764.963866434737,1150.1950321273246,3235.4896328885,5300.172291692405,6644.7181369614345,14808.937558890788
2017-03-21,14253.62078902779,5282.3249795413485,8337.34873244388,6940.410800200516,2585.1822698094416,2728.783525880201,2462.2444456435996,2440.084786046082,7218.372119712434,3404.6105525396842,2873.2939468615295,1158.2242325832792,3511.23487110936,4723.913047794702,6621.659727209508,12499.455385384574
2017-03-22,14955.936818025006,11087.068450642755,8807.067034002817,6553.319294959537,2186.376445567623,2865.9233997860865,2615.004561837855,2583.8551546238086,8230.029927848218,3583.959277538905,2939.103007683273,1066.8910016732607,3625.961233660821,6434.556226724792,7031.753772048019,15725.66908564679
2017-03-23,15421.804714287617,8473.981038318934,9000.409336890723,7142.019454079942,2376.7151585467254,2959.0197022439925,2585.8599045906403,2686.4056427633886,8555.851516721072,3811.399533643769,3007.9486562779866,1140.1584380162044,3824.2178904805055,6361.015163080888,7106.951324297851,14502.351739648624
2017-03-24,20197.163409546167,8649.458369322403,12119.329334088354,8195.432465434928,2332.403794839253,3463.533677330231,2993.888368878512,2961.883795055482,9741.484648890157,4289.329183259064,3179.0499539273433,1198.37060902776,4404.894594718702,8041.437006918583,10004.681666579334,17672.08976561519
2017-03-25,24137.386038107685,12439.737626668435,18827.895098224344,13657.037591585451,2053.442354445205,4785.883583557807,4033.0573990959883,3158.939591622878,11473.171717806095,5708.084249883657,4397.010490916562,1386.0553679033571,4662.526885745185,9935.435797931485,9337.901737903092,21345.08029031035
2017-03-26,18150.580063506462,9554.91362421808,13176.181774393484,8472.643413929505,1700.9624234145615,4154.238308242957,3351.6682116983634,2434.0527529423616,8508.587985193344,4918.549941727998,3623.509454106908,1213.4255001944405,3956.0522799829632,8965.265690358108,7181.1521043970015,12257.412297071
2017-03-27,12949.60886012377,5608.208860377525,7529.542426678206,6297.276076391153,1988.9892465752716,2610.662865595123,2056.2258827100904,2093.225106453157,6529.521080695372,2971.7698805863974,2135.227302360451,1011.6897340620995,2862.124317437638,3675.1613380045537,5488.63678254505,10839.44974414345
2017-03-28,14213.372737391619,6087.510064891019,8082.2577888136575,6921.258320294238,2180.33404068137,2905.96549085248,2408.9798845350774,2540.6236089217005,6970.98758082345,3349.502505897333,2175.7251859430626,1255.5792702940869,3247.5660921044437,5044.282847826471,6076.205540311485,12425.828583679435
2017-03-29,14819.096377062957,6163.714771899406,8359.62293806318,6723.680166454647,2362.6170028953725,3099.1631227977223,2647.164071116613,2555.7051730250846,7263.6273391730565,3549.892331505429,2450.0955843975944,1138.1510443610387,3497.1468297771185,6384.185875147815,8629.011028366616,15423.11993365364
2017-03-30,15206.478371684349,7618.662163709963,9137.076975151895,7063.394284434913,2260.901017331215,3224.290759201554,2594.9044606852717,2655.2381632687225,7666.879470342753,3721.225801320375,2555.3890770514163,1218.4437972500004,3568.598923199859,6087.998398312713,6863.303068590731,16496.170301001213
2017-03-31,21992.20010111098,6695.157811911074,12124.403310203934,6953.517530047039,2198.462438964984,3196.2609056372144,2794.8994339249616,2514.4838112428565,7601.512910369387,3398.5991111514786,2526.0278602887815,1323.8284095814702,3800.0649720486185,7230.44018823135,7246.325085017339,15635.914448540861
2017-04-01,23672.530579162936,10816.334588121956,16809.350166785345,9928.266108033384,1890.2950552666682,5041.14411774877,3678.29240830768,3079.514365954364,10366.982143307907,5418.521543100046,3431.1470187419222,1290.7073496830076,4454.207093455394,9655.364030868883,8980.951187729524,16613.158316841527
2017-04-02,15487.209632321967,9141.792441683034,12143.636793674545,8150.07032819413,1821.812888389329,5174.280562183746,3089.364121255521,2307.372651043816,7747.329535700677,4962.635956741816,3189.174424822996,1113.0595590832381,3838.305931812747,6630.003000405937,6622.6602893683685,10937.271437882318
2017-04-03,12354.948665925882,6070.463695593539,7611.532019072926,6459.572145448065,1974.889907299063,3055.117602260419,2223.055308384883,2255.0930556861276,6241.909157473951,3450.700381349571,2398.4610339950063,977.5651644184078,3218.381605937504,5602.407538961154,8118.652317192267,16203.70340033296
2017-04-04,17286.26672714901,7793.134176080292,7542.694465851443,6714.607739006488,2208.532719233787,3354.4236569886857,2305.465614349577,2559.7270222089255,6653.208646832915,3528.8512308965537,2181.7996173152123,1080.9423830947119,3394.4969264416,4410.598250057361,6178.4751209732185,14962.23046851187
2017-04-05,13025.07212281601,5539.020655581872,6924.182272643195,6485.781802782584,2048.4060306859483,3015.0755111940257,2273.305017461861,2399.869256895835,6093.07771238853,3175.16437113844,2142.3151854831335,1044.8104197958548,3460.917452129288,4858.912772022098,5987.966569922864,14175.595139891571
2017-04-06,13815.932398112336,5637.287960943814,10195.944351820615,6872.873308023563,2225.652669140694,3375.444585344948,2248.1801629233723,2566.764887944627,6642.151172196464,3336.4787719730443,2285.0687181203875,1168.2608266943994,3825.224552353424,6366.051322384794,6059.158083529077,16337.83626571768
2017-04-07,16838.512655073366,7706.902193014564,10730.452016270554,7725.681488150553,2382.7587470578333,4377.4675084879955,2869.269046863248,2538.613425001821,8247.12644860683,4701.1287546034755,3087.930971692677,1251.5648571484633,4212.677909136528,7042.048416844633,9110.296586811339,17401.815118018876
2017-04-08,20882.37071517198,10049.25315179018,14956.83599170598,9794.19494633091,2412.9707714890974,5975.097045350408,3227.0488896830993,2756.7828187763216,9315.101654146636,6755.116021085208,3715.6406322658977,1292.714743338173,4782.2848160317,7904.422818969626,10534.09274886199,21437.860858386768
2017-04-09,19295.617323999228,9675.24093690617,10283.007920330916,7462.58109215393,1798.650533596169,5670.787678328165,2720.5298209866755,2233.979458479023,6912.661871352324,5811.283827631652,3413.9346647235875,1070.9057889835917,4309.289582864074,6446.6473883231265,6438.170271303888,10843.480133527377
2017-04-10,11562.078188998437,6077.482788833679,7433.356691721845,6517.029585166899,2012.1516013684313,3673.748808160826,1968.7908233594899,2180.6940304893533,5906.031898344726,3676.136823658367,2726.490374700773,1073.9166923839864,3846.3574851665558,4484.143692970226,5636.030200568133,10942.31256354477
2017-04-11,12376.077792559525,5845.852711909101,7627.724780394851,6317.43618130739,2092.7185780182763,3569.6421001132553,2382.850079319407,2498.3978958515736,6541.585063018849,3515.8253854719524,2445.0333489497675,1139.1545541062678,3573.630490934913,4658.429839037047,8083.556841468593,12241.271905940039
2017-04-12,13478.856799785004,6105.559161794234,8200.699411786014,7116.82122411391,2125.9523967050945,3599.6736684130506,2301.444724031894,2560.7313734968243,6777.907423964433,4138.033851404803,2465.282290741073,1051.8361105065803,3533.3762074249476,4746.076528000847,7837.903671435572,15178.05091436958
2017-04-13,14977.073281160952,6006.289128826557,10907.601557836539,6555.338347337982,1974.889907299063,3568.6422172901903,2470.2851386700077,2718.578954890036,7093.673342580915,3563.9190280779076,2483.5055848575234,1137.1475346158097,3313.9866177921317,6086.991166451931,7857.956604702739,19683.059454377264
2017-04-14,21333.147426196603,8640.433820870796,10276.944793636847,7018.032147194114,2193.426115205727,3792.8693512689697,2759.723985005702,2701.487206866773,7952.47837819012,3725.233428912512,2642.4580197625796,1297.7330403937333,3819.186322745452,6698.507904745937,8767.380436919066,15020.721337499486
2017-04-15,19972.783823100566,9089.650606184861,15238.249331285984,10237.736266280765,2011.14433661658,5964.086639760743,3427.042775313831,2984.0017435504856,9613.771052004504,6512.646105759673,3502.0170591852834,1422.186957037507,4353.570513865712,7786.55041564447,10180.14767517318,15268.816287754034
2017-04-16,14095.651221432094,7699.883099774425,11207.240912705356,9011.950935769279,1604.2827616096608,5157.263063298394,2883.3394439527433,2422.9930380228184,7273.683009429428,6381.391023366408,3276.2433675341595,1191.3449183170344,3588.726935769611,5562.109505991988,7878.009537969906,10784.989264539761
2017-04-17,15735.733647847886,6745.294192197778,6967.704898096693,7215.610301033705,1900.365335535471,2681.736407784377,2125.5707422624705,2348.5940128260445,5758.206960946331,4249.250795837383,2508.816762096655,967.5285703072876,3131.8330676800642,8211.69422554228,6431.151176159152,13142.88005570869
2017-04-18,12489.778905256815,5648.317964606889,7820.059615100963,6034.175680394529,2221.624793758144,2899.9583975567916,2236.120754797197,2535.5974084499608,6150.396914172629,3636.060547736997,2192.9362841351885,1193.3523119722,3336.1262124781824,6479.894798266824,7200.2006854971305,17574.268071876322
2017-04-19,12959.66720478166,5713.495258979605,9907.442099761445,6351.710641080111,2097.7537181526777,3132.1962886560377,2408.9798845350774,2649.2061301650015,6421.918824322464,4192.138935398963,2874.3061427858534,1140.1584380162044,3521.2997482090045,5974.154922430682,5252.003831974485,15556.242062759831
2017-04-20,13871.271634986493,6127.619169120383,8319.141034758368,6470.659822916142,2065.527164217711,3130.194573920583,2320.5398745072957,2731.648853729458,6587.846790166498,4048.8609702292874,2794.323827371163,1163.2425296388394,3361.285792782987,6395.269804885367,5583.891058070228,16335.821071025717
2017-04-21,17019.628887436123,9281.171578880074,10907.601557836539,9115.77813773887,2323.3407793223014,3999.081052628654,2633.094761636075,2944.792047032219,8123.434179162338,5603.881709487472,3330.915761535927,1331.857610037425,3907.7464431191906,8507.88170237738,8819.51957941697,18115.83438121256
2017-04-22,23017.4983075108,9884.808415477191,15076.28508286013,8868.807346618645,1961.7978327747062,6135.261511437334,3411.968515156112,3079.514365954364,9624.833229947904,6390.409241198872,4017.3478556344176,1278.6633619167221,4197.581464301829,9291.674502285605,7751.673405381028,18095.66360069767
2017-04-23,14827.151856592032,8596.313806218493,11858.156946160758,7839.588742578261,1687.8703488902047,5320.429126943841,3199.9130461812897,2612.0066175666148,7426.535781956009,6012.674504387625,3501.0048632609596,1115.0669527384036,3697.415068713101,7275.774380504421,7798.798367060097,13948.681706430436
2017-04-24,12147.677802851691,6299.08299867351,8173.36954765444,5909.176946140215,1916.4792043153823,3256.322093147481,2282.35066116545,2433.0469203103803,5997.544141646049,3928.6279194645545,2697.1304137643465,1022.7302120831562,3099.6285958943695,5784.755919183184,5616.977829459826,14034.399676287356
2017-04-25,13771.656606711631,8062.867902022765,10409.545923964233,6328.527661133996,2117.895462315139,3077.1403625290704,2362.7499781668243,2633.1202147737195,6402.809288189798,3596.9830114631936,2353.9143667151016,1079.938873349483,3111.705055110313,8117.999766144832,7673.46279663008,15064.088829499751
2017-04-26,18675.80759990546,6818.490716388962,10190.888693308341,6915.208767875956,2072.576833855815,3658.733024010928,2512.495242329536,2648.2002975330206,7109.7633556525,5714.095691271862,3030.2219899179395,1179.3013047154561,3439.7827776866184,8954.181760620555,6471.257042693487,16128.067681800945
2017-04-27,16374.662296944176,6850.577999772454,10192.921947275234,8772.033519718769,1999.0595268440743,3800.878159300112,2591.889608653728,2741.70273601702,7395.3622634998665,4952.616887761474,3174.9999144038406,1164.2460393840684,3543.439342895055,7727.110598051501,6687.833269988706,17695.286477100566
2017-04-28,20549.330193111487,7694.869461745754,14715.90455543079,8666.19106772926,2074.5901797346623,3884.963821814486,2854.1936990965714,2890.5007864105683,8557.864532095125,4884.485107194833,3382.5490561123056,1169.264710604336,4191.543234693858,9813.534467163205,9220.589614784847,19307.894236957498
2017-04-29,24156.50496311021,11742.847122738047,18572.804154594123,10039.150487431216,1971.8681130435089,5574.687829222415,3604.9277460465755,3070.464834954701,10147.756303120934,7012.617707131722,4253.244762354985,1326.839312981865,4588.054806703688,10566.094320849292,9966.580714370899,19216.118127294518
2017-04-30,20340.041791903874,10677.960769558054,16560.322349849193,9575.449062565123,1757.3597805193951,5700.817297538636,3484.328226740036,2520.5158443465766,8469.367108547935,7462.489740601436,4675.430928894597,1158.2242325832792,3914.7913346000805,12205.21089985704,7217.248142279537,13123.720011472325
2017-05-01,23124.156377996875,9509.790881960043,16666.619401830103,10246.808693728924,1738.2253011087853,5178.283991654656,3070.268970780119,2635.130398693598,8340.647003975258,7685.924480614475,4187.43695735945,955.4849567057092,3949.0073885020734,9273.544328791544,6994.653381998444,19099.1301114542
2017-05-02,21624.942132307668,8817.914016058325,15675.563792597768,9490.774340501812,2019.2012710065358,4234.320541286421,3300.4135519442043,2704.5032234186333,8587.025035177214,6335.301194556521,3974.8255802031595,996.6348428954192,4080.841778004532,10501.618343952417,9802.139839565407,20722.83085891456
2017-05-03,28607.869043648298,11858.160797397468,21326.26964824683,14672.141840769353,1955.7554278884534,6206.333104537264,4235.061186081083,2838.219709708797,10679.733242170256,10807.986730406943,5900.4793490064985,1067.894885583197,4591.073050692906,13305.344572353908,11219.92125863836,16037.30230841649
2017-05-04,25638.610485428006,11139.21028614093,19589.156373991136,13297.163368688949,2210.5472487374896,4477.568837975331,3587.842496925536,2929.710482928835,9972.779174707555,9468.385475977524,5063.193643223748,1138.1510443610387,4126.129370879088,13503.808662348436,8291.112849301355,16064.529409285793
2017-05-05,27134.80942867053,11937.376278250464,23484.504622492386,13607.644954304817,1866.1242520968015,5454.565454201882,4211.946232896956,3032.2609710684155,10819.515524686332,10520.427837419402,5419.572004767826,1185.3231115162453,4304.25801512902,14113.315316189837,9943.518514610794,19225.19592020598
2017-05-06,21489.106792161176,8740.706581444207,15699.871252183957,9062.3550004184,1636.509315544628,3646.7207865088744,3454.177531206683,2534.59157581798,8918.88567017223,5898.452895011098,3681.2184358816457,1313.79181547035,3923.847808197269,10919.71153082476,7245.320732850301,19719.36434815803
2017-05-07,15209.501010633327,7504.351216656276,11034.139561469854,8187.367662996727,1286.0450976425423,3690.7663070461776,3089.364121255521,2184.7158796731946,6709.526044236935,4639.008415425041,3103.117678036156,1208.4072031388803,3870.5104035984423,7186.113227819058,5705.213009840269,10440.077078959785
2017-05-08,17347.64390541882,8164.140799174504,9575.398904645475,8365.793336930039,1760.380391150094,3171.236547810042,2703.4445718656366,2439.078953414101,7279.717352244641,4299.348252239407,2971.5008122188783,1208.4072031388803,4163.365410399836,8814.145877089253,8944.855149846988,15505.818250405157
2017-05-09,18856.923832268218,7620.667618921431,12199.303990119486,8348.65610704368,1555.942338894783,3677.7522376317356,3056.1985736906236,2385.793525424431,7903.201831288337,4283.317741870859,3529.3526282730622,1150.1950321273246,4090.906655104176,8645.90312218712,9110.296586811339,13407.109119229113
2017-05-10,13002.930558864506,4991.536564905865,7596.346725932796,5650.110852541954,1860.0818472105486,2611.6646975075123,2021.0504337908305,2217.8935430877405,6122.242918777567,2947.724115033576,2514.891193468805,1109.044771772907,3322.036429516402,9813.534467163205,5305.14732663943,14748.425217346125
2017-05-11,14943.868271735999,5752.601635603236,8937.653227966615,7446.451487277528,2106.8179172944847,2978.0389158648,2262.2505600128675,2295.308584836375,7720.177344685692,3693.1702966751045,3036.2964212900893,1269.6306517155383,3685.3386094971574,8780.902846414516,9335.896823577192,16346.914058629141
2017-05-12,18785.480972838213,8403.792696944953,11831.834550210979,8740.785737334454,2072.576833855815,3395.4636817888213,2845.1491430019396,2724.6109879937567,9494.100110001173,4097.957575483433,3509.1036864817565,1329.8502163822595,3904.7264575004356,11799.208874583032,9803.144191732446,19802.062664909547
2017-05-13,21354.276552830244,9096.669699425,17943.13654097292,9997.822652588782,1786.5645401988081,3906.986582083138,3436.0884190174206,2819.1177777656544,10301.615583334542,5176.049516274201,4391.9482554687365,1296.7295306485041,4415.964392061727,11693.42763285621,8501.674333618876,16886.465173273416
2017-05-14,16937.12258253267,9487.730874633893,13998.1842227208,9886.938273190952,1519.687909577266,4987.090023534192,3254.183645575951,2440.084786046082,9503.149272570517,6258.151196157418,4737.189950192837,1271.6380453707036,4130.154276741223,9211.082815616232,9803.144191732446,15618.769598996461
2017-05-15,12437.454970829334,5734.552538700022,8335.333796080291,6396.0651533109485,1954.7481631366018,3095.1577442374887,2301.444724031894,2169.6343155698105,6554.660256336301,3204.2207269315886,2560.4513124992427,881.2140106175366,3284.8021316251925,8617.696250816287,7841.91350008737,17255.57852875221
2017-05-16,13583.504668639962,7296.789193296723,11245.70787964658,8352.686607083515,2251.836818189408,3194.2591909017597,2441.1393938138353,2537.6075923698404,7660.845127527539,3882.5380906546675,2871.2695550128824,1089.975467460603,3598.790071239718,7127.680642086872,5681.150247921304,13045.058361969823
2017-05-17,14760.741837742124,6593.882323731929,9367.87877679923,9550.247030240564,2228.674463396248,3344.4131342220876,2535.6101955136623,2803.031862374372,8050.024964306655,4304.356730979422,2835.833906878098,1309.7770281600192,3509.2232889930615,9170.784782647064,6264.705387027763,12621.48452688734
2017-05-18,15286.974474956685,6972.910767672014,10494.57623850764,8387.968691866194,2361.6097381435206,3547.619339844604,2508.4743520118527,2546.6556420254215,9144.141149867466,4312.374097664007,3071.732069424874,1388.0623873938155,3573.630490934913,9381.340034239927,8431.487172179703,19001.308417715332
2017-05-19,19112.490890005352,9348.35432846426,15207.87874500572,8483.734893756111,2527.777647952757,3888.9692003747195,3033.083620506497,2857.32164165194,15118.559131246642,3972.713934478373,3296.4923093254656,1501.4762001812396,3680.305300132566,10733.334223159603,8083.556841468593,20851.922598636826
2017-05-20,23190.566396846778,11226.447587839795,18477.64420542286,11184.295398277754,2064.5198994658595,5335.4449110937385,3566.7374450957723,2925.6886337449937,16825.10702452165,6043.734673976843,4449.657237243474,1556.677467792401,4127.136032752006,14176.784061225932,11253.011820036138,17575.278808154842
2017-05-21,17812.499364363568,9897.843874351734,14149.011368337002,8730.705684876337,1669.7431342314462,5038.1405711009265,3272.2738453741713,2418.9711888389775,11941.790408949157,5102.909256967546,4047.720012495167,1298.7369243036696,3755.7840410469807,10631.581908875907,8569.852790723975,17886.905753059462
2017-05-22,13962.838520234582,6644.018704018635,12200.329775904585,6033.16805538457,2106.8179172944847,3259.325639795325,2470.2851386700077,2458.182366701327,9032.5175660534,4559.854603229868,2490.5934679802053,1182.3122081158508,3246.5594302315258,8842.357127729047,6344.920910104609,15699.452721056012
2017-05-23,13096.507645743712,7599.610339201015,9051.039192426695,5791.235389314142,2137.029941725749,3112.175243122841,2391.894635414038,2735.6707029132995,9454.879233355765,2815.46606999212,2463.2578988924265,1295.7256467385678,3150.954418376897,6595.748358601458,6123.330501990554,12283.628661661778
2017-05-24,14406.564852545687,6478.5686490725075,9839.612014721757,7002.910167327674,2382.7587470578333,3506.5773659551446,2596.9143620396344,2787.950298270988,11670.27320210627,3206.2245407276573,2567.5379397957163,1398.0989815049356,3485.070370561175,10459.305847261689,6282.753405969031,16351.955184291593
2017-05-25,15052.536543853194,6828.517992446303,10013.739151742358,7018.032147194114,2518.714632435805,3593.6665751173623,2653.1948627886577,2771.8643828797058,12111.744405541298,3409.619031279699,2837.8582987267446,1340.8903202386089,3603.8216389747718,7289.880005824317,8918.783683593947,17021.602497071573
2017-05-26,19858.07760958772,8237.339914393093,15893.213555071865,7885.962307187547,2316.2911096841967,3973.054862889093,3145.6435343955864,2912.6187349055713,11390.708637074116,5294.280864743177,3449.370312858372,1432.2235511486272,3776.9187154896504,9132.50121339946,10286.430874494892,20369.851616701646
2017-05-27,23728.874916852652,11485.148719091789,21613.764432124208,10330.479593140806,2092.7185780182763,5884.004406717279,3906.427088117403,3023.211440068752,13497.49384176469,6603.822800731258,4459.781708139126,1469.3590241927138,4271.046881470407,11531.228269118763,11498.664990069157,20987.059922434986
2017-05-28,17209.79836364121,10013.157549011157,15765.668083256754,9918.186055575265,1598.240356723408,4623.717402735425,3505.4332785698,2465.220232437028,11121.199742298335,5472.626627094207,3765.2507908198386,1359.95999871562,3765.8471765170875,11294.480609876631,7371.6606554473565,12716.280289655722
2017-05-29,13167.950505173716,6254.962984021209,11985.720735579174,7543.225314177405,2006.1091964821785,3087.148936206345,2025.0702364995557,2542.6352741856626,8121.421163788284,3225.2618275404634,2482.4933889331996,1125.103546849524,3138.877959160954,7852.0336244021255,5607.953819989192,17037.742888202534
