홍대,연남,이태원,익선,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
24329.565715943907,11268.562147280627,19294.572677634602,10963.534264492051,3488.5354119900753,5002.103858594765,4331.540801526312,4172.374481434909,11656.196204408741,5610.894002023556,4319.05382317673,1272.6415551159332,4136.192506349194,14541.480821669991,11150.738449366227,23682.80657882947
15607.94645072818,7116.300815291989,10248.58914372018,9582.506239993367,2244.7883321761587,3361.430633107439,3347.648408989638,3247.4143482910554,7878.062655647411,4228.209695228507,2661.694765629562,1026.7446252287803,3352.2275775562607,7733.158368485149,8891.711655182045,13666.297057087086
16403.839566604605,5621.244319252067,9169.480815399053,7632.941963649042,2226.659933892545,3380.4498467282465,2666.259221592013,3420.3420124435684,7564.305049098033,3320.446150104184,2387.3243671750306,1069.9022792383632,3282.7888078793553,6288.476952028805,10652.409224147274,21051.60265336357
16141.229466656254,6286.047539798965,11454.253793277927,8511.95980111055,2578.132600171337,3396.465513701209,3086.348181615018,3638.5114062180687,9895.343929103767,3543.8808901172233,2725.47817877645,1224.4659782154977,3784.968527213921,7318.086877195151,8884.69256003731,21125.223177203625
17022.644189882812,6477.568512494178,11052.365576758677,9016.989060819076,2582.160475553887,3343.411302309697,3096.3987759957886,3434.4177439149717,9573.543667672071,3180.174961378767,2713.32931603215,1134.1362570507083,3685.3386094971574,10246.736131947264,9453.208946695438,24243.532932402075
17742.068942251437,6451.497594745091,11065.517615931914,10050.241967257823,2661.720187451881,3252.31866367657,3005.948864613644,3521.886667951168,9334.206486972354,4047.860119081409,2733.5782578234557,1273.6450648611624,3867.4921596092254,9163.729780352636,10194.185865462652,19517.66282087423
21411.62599133553,7072.180800639688,14748.290078074646,8722.640882438136,2441.169450041514,3343.411302309697,3411.968515156111,3814.4550869224427,9952.667834194814,3395.5923347072203,2764.9638664347376,1445.271048660143,4192.549896566776,9694.654831977268,11609.962370209707,25530.38855091539
26001.848050969096,9450.629953221729,15307.086884507475,9712.543099297476,2644.6002375449734,4167.2523776574,4119.486420160447,4352.340011323125,14056.61826852205,4303.3558798315435,3371.41238929233,1475.381205158211,4636.360643567461,13945.072561287705,13499.000986089712,20906.376800375427
21018.206055318486,7914.464216374117,13411.031766371307,8177.287610538609,1841.9546325517897,3677.7522376317347,3847.1317353368345,3443.4657935705527,8853.519110198866,3876.5266492664623,3158.8010121360385,1425.1978604379024,4091.913316977095,9742.003487971902,11779.413635825855,17994.815975988313
17167.540110373935,5023.623848289354,9356.741673989585,6806.339638498044,2037.3284856652938,2346.3936405499503,2520.5348477469847,3297.6837597288645,7139.935069728566,2945.718189737195,2194.961931810045,1206.3998094837152,3513.2481948551967,6978.579671808539,7669.452967978285,23203.76152786478
20043.214245212723,6373.284841497832,10229.355660249566,8216.600195361125,2471.3814744727783,3014.0756283709593,3382.8227702999393,3509.8211203996443,9261.803779803697,4157.071138217609,2839.883946401601,1341.894204148546,4024.486129416488,9378.318338657584,9845.254972592682,22511.928239877943
18384.012893794403,6272.009353318687,12469.598544493148,8448.452808973434,2695.96127089055,3060.1228636437177,3518.497637373155,3699.840532575421,9039.558416555643,3467.733854366309,3709.566200893749,1433.2274350585647,3842.3325793044205,11378.098371397307,7549.131578367104,21297.682408926157
17994.620697541894,6904.725290482093,20272.457930090393,9949.433837959583,2689.9188660042973,3205.269596491422,3402.922871452522,3735.0298612539286,9815.900371432868,3830.4368204565753,3059.581950854366,1444.2675389149138,3968.1287391989067,8825.229806826806,7997.32657541405,17953.46367868001
23478.333363193324,8116.009874099265,13544.65868248379,11057.281414003523,2660.712922700029,3491.5635308945707,3985.821454441594,3864.724498360252,10380.057336625361,3576.9448735025094,3130.4532471239363,1471.3664178478798,4561.888564525965,9687.6042089518,10002.676752253437,22773.131372427884
26278.544235339872,9595.02272844744,15644.185738135722,10742.76932834782,2145.086876115704,3868.948154841522,4316.466541368593,3908.9618766943404,13210.8884262303,4799.317742111143,3585.0372181991534,1460.325939826823,4389.799891513542,15429.040399583473,13189.175397595214,23887.534037083755
22299.085992460048,8817.914016058323,11697.200165916705,8672.236817789017,2057.470229827755,4051.133432107776,4468.22061927671,3235.350282083614,10602.297996566467,4981.673243554623,3728.802946760731,1334.8685134378204,3904.7264575004356,10200.39470781341,9384.026137423303,19408.741861666847
19860.087811218847,8912.170410997329,9679.681020262802,9089.57228276288,2305.212381038687,3227.292356760074,3110.4680854763255,3440.449777018692,9005.365375038418,4154.066473273662,3046.4208921857426,1276.6563424262642,3599.796733112636,8053.523789247957,7923.129585323079,19713.312486217048
19522.014448578262,7044.1044276791345,10866.093868746635,8915.177108869402,2550.9411863707714,3331.3990648076438,3107.453233444782,3721.958481070424,9419.684387458463,5044.794433880936,3195.248856195147,1384.0479742481925,3355.2475631750153,12281.778038352248,8002.340756232887,22871.963802445276
20533.226570555653,6992.965319786695,13214.648741334713,11278.042547789228,2648.6281129275235,3486.558269511271,2931.579251675358,3672.6949022645954,9810.872536304683,4817.354177776072,3209.4233666143027,1441.256635514519,3796.0383245569456,9239.289686987064,8253.008107084745,21473.16129375409
20885.393354120974,7026.055330775919,10590.7436558607,9699.440171809481,2570.0756657813813,3519.5914353695866,2564.7548527608756,4373.45360853023,10198.039357709744,5017.741891883856,3035.284225365766,1385.0514839934212,3697.415068713101,9522.38314963201,8225.936078672841,23120.05875269982
23639.325569737997,7897.4178470766365,15543.970130452184,10530.072997000316,2662.727452203732,3555.6281478757464,3029.063817797771,3893.881793935039,10584.199671427778,4499.735966347191,3079.8308926456716,1392.077174704147,4149.275627438056,14401.444938138691,9451.204032369538,27986.107313688273
27623.81665319792,9831.663852373282,16181.734124734348,10806.276320484936,2325.3541252011482,4167.2523776574,3230.063741714642,3786.3036239796365,12691.98668049843,5266.225360097907,3568.8383159313507,1392.077174704147,4577.991671233582,12566.885964718756,10589.241157852834,21552.83367953512
19211.10081746467,8055.8488087826245,10160.518107028083,9056.305448000117,1599.2476214752592,3045.10707949382,2789.8746805390547,3572.156079388977,7395.362263499868,4060.8838530056983,2862.157280041554,1357.9526050604554,3703.4532983210725,9312.830750630968,8515.708733900172,12685.016521537404
19278.515937130134,6377.2957519207675,9927.683051413855,10116.771834424817,2615.394294240705,2992.0528681023075,2465.259297675142,3394.202214764724,10742.080279082544,4090.9431714470375,2792.299435522517,1287.6964462826138,3725.5928930071227,10270.91407587497,8706.217284950526,15877.95753685443
19234.24014572943,7071.178073033954,10985.542959900782,8988.76415346464,2725.1660305699634,3386.454990934611,2586.864855267821,3632.479373114348,11238.857668927616,5312.3151889077935,3129.4410511996125,1319.81362227114,4142.230735957167,8893.734711166806,8270.05556386715,24089.23556436755
19390.199511694005,7390.042860629993,11204.21850815998,10397.009460307801,3085.7017123657065,3599.6736684130497,2623.044167255304,3655.6031542413325,10135.68761749051,4942.5978187811315,3352.1768992515567,1545.6373639360525,4409.926162453756,10997.28152191179,9376.002690111529,21318.857647854486
19197.01473304224,7389.040133024259,12198.296521937697,10818.371622962972,2625.4657581343636,3756.832638762808,2699.4247691569103,3653.592970321453,9725.394635818573,5090.884262690823,3148.6765412403856,1519.5419947483153,4185.505005085886,13710.334986498174,8448.530838953935,20532.222319234184
23158.3664882374,8290.484477496997,15137.026255420658,11394.976479605342,2550.9411863707714,3618.692882033857,2952.684303505122,3428.3842294671686,12773.44325354338,4924.561383116203,3447.345921009726,1414.157756581553,4178.460113604996,10063.380519864453,8974.93644475183,23444.79387989983
27444.717958968587,11472.113260217244,19395.795753499933,12582.456850304274,2464.3318048346737,4871.970960807634,3519.5025880503363,4039.6623464326444,11647.142338532447,6451.526617729118,4650.119751655467,1499.468806526075,4194.563220312612,17442.926057643093,10917.1147652886,23959.13308836676
23492.41944761575,10170.583192084003,16353.80969018475,13255.835533846519,1914.4646748116788,4534.626478837752,3192.87839144102,3746.088094829389,12781.485908425699,5825.310524204131,4337.277117293179,1334.8685134378204,3984.230104276985,10991.238130747102,10910.095670143864,18712.871906431006
20362.17601935309,8026.769708216335,16095.678024405843,11336.511414876548,2477.423879359031,3591.6648603819062,2849.168945710664,3740.0560617256683,10787.335498543165,4634.998676332592,3259.0322693420344,1476.38471490344,3694.395083094346,10833.067694452779,7671.457882304184,21403.577437163047
23104.032352178805,11978.488110085558,16175.652680436973,12129.843102906258,3315.31664891788,4102.1859287638335,3049.163918950354,4213.595843217138,11210.703673532555,6038.726195236827,4280.580331442765,1534.5968859149957,3887.6184305494385,15445.160488624933,8843.586131344116,20106.63328945974
22425.860752261902,8009.723338918856,16322.431635722696,12917.129040876214,2827.889280885972,4025.1072423682144,3095.3938253186075,4111.045355077558,11927.713411251627,6163.967724741576,3887.755381665788,1433.2274350585647,4201.608111793503,12537.667482218183,8114.638698532293,25176.404850289036
23393.816856658756,8184.195351289184,13984.00639776247,12052.225558271188,2805.733007219808,3715.7906648733497,3039.1133245695833,4454.8890181186225,13720.741009392827,6127.899076412343,3801.698634878948,1488.4287026697257,4326.397609815071,11640.035585696889,8407.420620252562,23647.506143462146
27076.454889349716,9856.732042516634,15685.693427225628,14247.75300072578,3002.1141250851633,4059.1422401389195,3407.9476248384285,4330.220581484039,15787.298829750964,5250.194849729359,4006.2099329882335,1727.2999418461532,4983.559716840601,15848.136439047637,9738.97177327097,25021.09674597599
26893.328455355844,10690.99363740519,16491.484796627716,14056.224399304472,2379.7369528022787,4476.568955152265,3487.3430787715783,4732.377354330596,12188.168440151116,5223.142307732278,4010.2599725117366,1699.1975531679577,4764.170127207784,13933.988631550152,10040.777704461872,24941.42436019496
21753.734430242963,8496.041045645083,13087.1032695196,9182.311807264392,2167.241966157013,4012.093172953772,3210.96859123924,3713.9162640468235,9049.614086812015,4409.562234023797,3268.1445443133634,1357.9526050604554,4194.563220312612,10714.192438535803,8199.868402427977,16174.454826906609
20875.32767296078,6968.899857249076,12985.880193654271,10374.830303013117,2486.488078500838,3656.7313092754725,2801.9340886652294,3897.902161774797,9126.042824728778,3757.2944496496075,2718.391551479976,1385.0514839934212,4101.976452447202,11421.418099948816,7312.502417804718,19227.211114897942
21070.529989745966,7478.280298907189,11894.608976738398,10782.081913170336,2741.279899349874,4054.1369787556205,2855.1986497737516,4368.425926714407,9954.676146261918,5059.824093101605,3127.4154035247566,1362.9709021160156,4279.098434824216,10624.52690658148,7211.229609293665,26785.98667917548
22539.561864959192,7848.284194395666,12808.712334484982,10826.436425401173,2507.6370874151503,4255.341469642683,2802.939039342411,3968.280819131813,14141.094364628083,4662.051218329672,3178.0377580030204,1364.978295771181,4468.296876417174,9488.12850782753,9137.368615223244,22044.9869127952
23112.080495205577,7516.383947925085,12794.552827129952,11577.43265357849,2595.2525500782444,4202.28725825117,2904.4444957825067,4040.6681790646253,12774.449761230408,4123.006303684445,3151.7143848395654,1386.0553679033578,4290.168232167241,11204.815077922309,7388.704322221588,24251.599989035014
24974.532306435853,9295.209765360349,16406.454482084308,13973.564927261077,2861.12309957279,4664.759376624884,3075.2937241660243,3872.768196727934,11115.170102790074,4842.402905977084,3755.1263199241866,1543.629970280887,4656.488656137213,11614.84603063944,8104.6141269028,21090.939755979907
29009.337122692137,15048.814128569318,18157.74558129834,13369.742788274229,2695.96127089055,5376.486884983196,3784.8226181336813,3865.7303309922327,12475.780363372536,6317.266870391905,4745.288773413635,1578.7580496698079,4961.418380525012,13358.736619513229,8998.999206670795,21444.923456606262
24151.47212253013,13588.855689757496,15962.051108293355,13194.343791729323,2309.2414400460925,5319.42729503145,3367.7485101422208,3286.6240448093213,11647.142338532447,6438.502883804828,4359.550450933131,1432.2235511486278,4693.724695657961,11673.278616371628,8371.324582370025,20635.09141650059
25864.00250919149,10238.768669273923,16417.59158489396,11545.177246184216,2766.4567836467368,4542.635286868896,3280.31345079162,3816.466752186404,13072.11265140125,5255.203328469373,3930.277657097046,1414.157756581553,5141.560348520782,11476.828990098662,8506.684724429537,24435.15220836097
21201.33248931236,8569.240160863672,14341.346203043124,9860.728615856433,1852.0249128205926,4567.661593785392,3156.697991844579,3568.134230205136,11006.561338730138,4735.19358913664,3736.903025807737,1173.27912374996,4612.207725135575,11151.423030762986,9527.409726794587,16942.940847569065
20113.644667324865,7347.928301189161,12059.613947312937,9822.41985368535,2311.25478592494,4050.1335492847106,2713.4940786374477,3575.1720959408376,9462.926591545032,4453.648249037616,3297.50450524979,1239.5208693821778,4388.793229640623,8984.40309571295,7400.737598185159,21278.52236468979
22013.329227744634,8021.7560701876655,15140.066977569344,9813.34742623719,2763.436173016038,4297.385275444531,2998.9142098733755,3797.363338899179,10917.06211080287,5239.172818100826,3511.1293341566134,1425.1978604379024,4840.653788365579,8942.09059902222,8101.604860409862,26576.218095258744
24236.993729880258,9331.307959166777,15429.57669781031,10660.109856304425,2680.8546668624904,4981.082930238503,3169.7634382568936,3791.3313057954583,13566.881729179218,5603.881709487472,4150.989113300343,1568.7214555586877,5291.509426847155,10572.142091282938,8896.725836000882,25858.155886950968
28188.28714041753,12195.07468189672,20315.9988731472,12181.254792565338,2637.550567906869,5917.037572575595,3560.7077410326838,4481.030297141549,12072.52352889589,7464.493554397504,4795.911127891899,1513.5201879475262,5231.127130767439,15342.400942480454,12706.889276991631,22202.31021180021
18229.06596514769,8023.7615253991335,11416.794294518497,8761.953467260651,1647.588044190137,4613.70882905815,2902.4335068191863,3271.5439620500197,10111.554949536607,4337.420714364707,3621.4850622582617,1358.956488970392,4208.6512616448545,10660.796012107521,8071.523565505022,16325.732541835727
18435.331727406323,7491.315757781732,10828.65268759051,9186.342307304229,2444.190060672213,4021.103812897305,2677.3147666499653,3372.0827849256384,8487.470136993577,4985.680871146759,3190.1866207473204,1454.304133026034,4184.498343212968,6927.197709101821,7110.9649429578285,20637.106611192554
19844.99662598086,8046.824260331017,12095.040192105473,10065.360144765737,2689.9188660042973,5083.187923550618,2763.743787714426,4021.5662471214823,9045.592759370857,4303.3558798315435,3682.2306318059696,1561.695764847962,4516.602713280947,7659.6129255722835,7669.452967978285,23694.904024846335
19006.845256837147,7066.164435005284,13307.793754142389,9146.022097471754,2459.2966647002727,4445.53555494008,2768.7696287092904,3951.1890711085493,11358.528610930949,4438.618589816945,3300.542348848969,1509.5054006371952,4357.595419727847,7515.548114597858,7211.229609293665,23240.066421645544
19812.796717371468,7174.456425397162,13220.730185632088,9106.705710290711,2474.4032687283325,4425.516458496207,2690.379125453321,3572.156079388977,8507.581477506319,4222.198253840303,3252.9578379698846,1678.120481035781,4457.227079074149,7413.795800314161,7781.750910277692,18673.541081679752
22418.817710050687,9231.035198593368,15074.27014649655,10745.792203377698,2810.7681473542093,5535.649519157733,3220.0131473338715,3786.3036239796365,13149.54789700504,5477.6351058342225,3993.0488743196097,1773.4681250914232,4679.634912696181,10401.880493390283,10403.746787621314,24987.81150530063
26137.683391115588,12091.793738506107,19587.12312002425,12893.9460609301,2397.8641674610376,8003.167366640605,3709.4469669092555,3959.2312881321495,12527.065222341424,8025.58464380011,5769.874679113545,1654.0325055032094,5107.34255298925,14495.139397536137,9438.170194247108,26289.796778666383
19213.111019095784,10066.299521087658,13672.222471902209,9876.854418374307,1855.0467070761467,6069.193230631377,3145.6435343955854,3175.0255070141598,8541.774519023544,6649.912629541145,4533.689592181668,1570.728849213853,4318.346056461262,8840.338284738524,7269.387284777445,16402.37899664627
15461.047665108237,6981.9353161236195,12891.727712664802,8058.338428702578,2222.6320585099947,3797.8746126522674,2636.1096136676183,3103.643979713329,6944.841897495496,3893.5601222832,2941.12739953192,1282.6781492270536,3754.777379174063,6020.496346564535,5860.6298751751265,15425.135128345599
16947.180927190573,7625.681256950101,14283.645752631288,8890.98650391333,2565.0405256469803,4837.935963036929,2797.9142859565045,3533.950734158609,11426.909990658447,4548.832571601336,3462.5326273532055,1546.6408736812816,4172.421883997024,8465.569205686652,8884.69256003731,23138.208060657664
17169.550312005053,7899.423302288105,11159.670096921383,9137.957295033555,2833.9316857722247,4652.747139122831,2930.574300998177,3793.341489715338,11017.623516673539,5628.930437688484,3684.2562794808255,1468.3555144474853,4244.8806392926845,8418.220549692018,6794.120259318596,19919.050680749857
17528.760137781588,7797.1450865032275,11085.776885187626,8512.96742612051,2357.580679136115,4474.565291327486,2655.2047641430195,3673.7007348965763,8263.216461678418,4781.283417946527,3501.0048632609605,1464.340727137154,3881.5802009414674,6872.798430081717,7134.023352709755,18966.007982348005
21286.861433164795,10074.32134193353,14451.691445354514,10249.835371117331,2596.2598148300954,5394.504266691614,3019.0143110259582,3590.252178700139,10482.631757870084,5950.554165209191,4275.518095994938,1531.5859825146013,4409.926162453756,8557.249201362538,8719.25112307296,22368.717581581765
24520.740292964554,13602.893876237773,21893.162835340634,13248.77835641828,2292.12030651433,7397.550230154641,3570.757247804496,3970.2910030516928,11376.631639376588,7700.954139835144,5751.651384997095,1603.8495349476084,4532.704078359025,11601.752016449283,9754.01431572748,21018.323690553294
18263.276075388203,10386.16703628943,14919.376492946561,10390.959907889519,1660.680118714494,6448.581518403106,3208.958689884878,3316.785691672007,7859.959627201771,5852.363066201211,4264.381429174962,1422.1869570375077,4052.66395371051,9333.986998976332,7364.6415603026235,17885.895016780934
14047.355026769163,6922.774387385308,9834.556356209485,7925.274892010064,2735.2374944636213,3525.596579575951,2393.9045367684,3195.133271589284,7694.031661357738,3672.1291960662293,2580.700254290549,1340.8903202386095,3610.8665304556616,5177.263729063344,6941.509887333502,16635.34429204838
14504.16234268714,6585.860502886056,10137.236433226992,7383.952120150372,2514.685573428399,3893.972512668694,2485.3593988277253,3228.3124163479124,9681.145924044979,3990.748258642989,2880.3805741580036,1456.3115266811994,3809.121445645808,5503.6769202598,6556.482956580993,15153.84974447076
14341.159934511346,6838.5452685036435,12015.06553607434,8249.867030123885,2524.7570373220574,3782.8607775916935,2489.380289145408,3367.0565844538987,9978.81351752277,3529.854193544744,2758.888179236379,1505.4909874915716,3999.326549111683,6145.419372915159,8695.188361153992,18104.74139360913
17065.914880467957,7654.76035751639,14191.526525608713,8885.944576505008,2933.6331418326795,4360.450009602641,2545.659702285474,3469.6055912493966,8178.745068879334,3890.553345838942,3005.923008603131,1431.220041403399,3842.3325793044205,7820.805057448949,7780.750348118831,19630.614169465534
19649.794309195677,9058.568641434507,13734.978580826317,10314.349988264406,2805.733007219808,5117.220972231999,3031.0737191521334,4295.032734149614,12740.256719713183,6100.846534415262,3847.2574980831764,1483.4104056141655,4376.71677042468,9730.92393750331,9096.258396521871,19217.128863573038
24805.491956864407,11841.114428099987,18472.570229307286,12396.977801301247,2334.418324342955,7235.3840493322605,3443.1230737576875,4091.9434231344158,13188.764070343503,7415.399060643671,4698.7164584588745,1568.7214555586877,4543.773875702051,11256.197040629027,9456.218213188375,20077.38471603339
17819.542406574794,9818.62839349874,13505.184247360776,10067.379197144182,1882.238120876712,5909.030713633775,2917.5088545858625,3304.721625464566,8209.918587335476,5285.262646910713,3677.1683963581436,1554.6700741372363,4099.963128701364,8343.667874918372,7629.34710144395,14466.046845867857
15289.997113905676,6991.96259218096,8829.341239622121,7914.187214541986,2808.754801475362,3576.6490762320086,2238.130656151559,3274.55997860188,6308.282225134346,3723.2296151164437,2436.934525728971,1159.2277423285088,3802.076554164918,5793.821005930215,6107.287397375186,14005.157380726085
14478.000375473399,6908.73620090503,9456.975599276428,8540.184708464989,2673.8049972243866,4397.486604931867,2394.9094874455814,3693.8084994717,7174.123407938841,4092.9469852431057,2953.27626227622,1375.014889882301,3966.1154154530705,8894.741943027586,8776.4044463897,18208.621227154057
15331.250266357401,7293.781010479519,9565.28758762093,8405.105921752556,2746.3150394842755,4421.511079935973,2502.444647948764,3451.5094919382345,7482.853179360031,4265.28130620593,2999.8485772309814,1316.8027188707451,3705.464880437371,6932.238247674686,6770.053707391453,21624.439008683206
17967.453629512598,8033.788801456474,10443.96470057498,9075.457927906396,2466.346334338377,4647.741877739531,2470.2851386700067,3299.6954249928262,9730.422470946758,4650.028335553262,3333.9523493088977,1255.5792702940873,3654.140799584381,7272.7526849220785,7165.108999781633,18422.42020045472
20946.770532390783,9599.033638870376,17287.16484900525,10130.886189281298,2698.981881521249,5622.738728319951,2973.7893553348863,3551.0424821818724,10308.656433836783,4974.658839518227,3754.1141239998633,1377.0222835374668,4155.313857046028,8821.200879383683,8948.864978498788,23761.468228331978
24420.120163874133,12684.40057144015,18134.463907497244,12047.183630862864,2657.6923120693305,7562.718008535543,3505.433278569799,3739.050229093687,12450.63648442466,8468.444384733739,5338.577493428813,1424.1943506926732,4450.182187593258,12336.18169664131,9646.72676423873,23764.494159302463
17246.018675512852,10390.177946712367,13004.087891339783,9698.432546799522,2201.483049595682,6729.868242333631,3043.1342148872664,3360.0187187181973,8549.817173905862,6733.074069328454,4777.686577949241,1350.9272885144371,4453.200431582475,8913.883727651388,9781.086344139381,18395.193099585416
13525.14279281684,6988.954409363759,9035.853899286569,7570.442596521884,2266.9434222174673,4192.278684573896,2444.1553334543364,2898.543003434168,8197.84990170505,4617.967314816166,3396.723566531462,1213.425500194441,3408.584967773842,6208.888117951253,6282.753405969032,16648.45875220885
14433.731920574995,7125.3253637435955,8914.371554165526,8230.714550217606,2503.6080284077448,4167.2523776574,2435.109689750747,3308.743474648407,7412.45878425848,4202.1601158796175,2811.53492556329,1266.619748315144,3523.3113303253035,8288.261364037488,7020.721058243311,16247.070892333222
15744.786891690228,7618.662163709962,9871.008386787122,8794.212677013453,2464.3318048346737,4530.623049366843,2417.0194899525263,3089.5682482419256,9357.337350546179,5239.172818100826,3327.8779179367484,1395.0880781045419,3710.496448172424,8535.085721156393,7009.692134446777,17718.48318858594
16043.624640012511,7560.503962577384,10482.431667516203,8910.138983819608,2740.2726345980227,4672.768184656027,2624.049117932485,3063.426969218999,9837.018219632639,6431.488479768433,3145.639953467415,1388.0623873938162,3980.20519841485,9288.65280670326,6901.4040207991675,21686.966544919836
20967.899659024428,8446.907392964113,17949.2179852703,9935.323285461627,2504.6152931595966,5289.397675820978,2817.009436431906,3219.2628853482493,11147.350128933243,6960.516436933631,3807.7730662510976,1536.6042795701615,4346.525622384822,9092.203180430293,8370.324020211165,22388.888362096655
23412.928445158974,11035.929342750314,17142.400830083116,11728.641045167324,2256.8731419486644,7715.873549414391,3290.3629575634327,3619.4094742749257,12028.274817122294,7814.172786563481,4327.152646397526,1562.6996487578983,4399.863026983649,12080.287873506417,9528.410288953448,20544.326043116136
17082.011166521504,9090.653333790593,12463.517100195775,9413.152993508214,1646.5807794382856,6096.221252283329,2980.824010075155,3191.1129037495252,8849.497782757708,6149.941028169096,3600.2239245426326,1421.1834472922787,3760.8156087820344,10245.728900086484,7682.486806100716,18433.51946592323
13244.418868681521,6712.204181208553,8774.681511358973,7906.122412103786,2391.8217625747848,3894.974344581083,2198.935404523574,2625.0765164060363,6746.733905508292,4947.606297521146,2880.3805741580036,1257.5866639492529,3193.2220256326987,5829.082879595475,7723.597024802089,14620.344213902377
13929.633510809637,6463.530326013901,9526.820620679706,7702.494705845912,2333.411059591104,4001.082767364108,2265.2654120444104,2806.047878926232,7873.034820519225,4702.129605751355,2822.672848209475,1139.1545541062683,3225.424755788856,7494.391866252494,6634.6935653319415,14864.402496907913
13656.957729701095,6070.463695593538,9449.88668679726,7678.304100889839,2301.184505656137,6829.969571820968,2240.140557505921,2742.7070873049183,7554.249378841661,5186.070696754855,2961.376341323226,1066.8910016732611,3321.0315092730216,6518.178367514429,6460.2281188969555,19472.280134182
15693.475394580611,6791.419662061546,10396.393884791001,7634.957213668959,2245.7944133031547,4026.1090742806036,2372.7994849386355,2701.4872068667723,7749.342551074732,5438.559681060731,3281.305602981987,1046.8178134510208,3242.53452436939,7478.271777211035,8653.07758029376,15186.117971002514
19696.0803022275,7821.210549040845,12830.986540104283,8874.85689903693,2412.970771489097,5180.28570639011,2456.214741580511,2921.666784561152,8331.597841405915,6724.05585149599,3516.19156960444,1133.1327473054791,3701.4399745752357,8583.441609011807,10429.814463866178,19507.580569549325
26320.809825109463,10362.104164779217,22898.377951927996,11157.078115933278,2084.6616436283202,5657.773608913722,3066.249168071393,2847.2677593643775,12122.801880177749,8988.454124066471,4157.063544672494,1191.3449183170349,3900.7015516383003,10490.538793483824,9831.21678230321,22713.629767161743
21920.75724168099,10005.135728165282,16853.898578023945,10303.26231079633,1578.0986125609465,4690.787515453769,2863.2393428001596,2469.240600276786,10295.58594382628,7998.532101803029,3776.3874576398157,1030.7594125391113,3308.9550500570786,10792.769661483613,9356.9541090114,20404.141315790443
21605.82320730516,11008.8582884229,18022.103728822265,11285.09972521747,1519.6879095772658,5633.749133909615,2799.9241873108667,2498.397895851573,11436.965660914819,10427.247328651749,4701.754302058053,813.9687552400899,3325.0564151351573,9510.291988033676,8306.151601749687,17366.51468265155
15216.544052844552,7170.445514974225,14108.529465032198,8236.760300277361,974.8559196886724,3733.809995671091,1953.7154755928125,1802.6668714017612,7942.42270793375,8189.90370957866,3351.1647033272334,605.2072983970232,2280.440951326523,8914.890959512171,6057.153169203179,12758.637045377458
14856.329126252458,6570.819588800044,14071.06996627277,8744.816237374293,1236.6974101758128,3429.4986795595246,1831.1060549319104,1630.7450398812289,6105.1463980189565,9377.20878100594,3450.3825087826967,616.2474022533725,1994.6308360060193,7063.204665189997,5011.364842760302,11591.795373674944
23914.01155247766,11697.724380480011,21716.01329377465,14620.730151110276,1818.7910941337743,5766.88557834459,2749.6744782338887,2376.74547576885,9291.970790572814,13483.181611673646,5551.188870585104,929.3895875179726,3313.9866177921317,10722.250293422052,9712.904097026107,20137.89705757806
27738.52286671077,13208.824518211679,23817.55528579016,20221.4483663716,1902.3798650391732,6218.345342039315,3302.423453298566,2736.675054201198,11105.109729226753,12914.07737858708,5585.611066969357,1078.934989439547,4012.4096702005454,12733.114255899329,9379.011956604467,22271.900346256334
27768.705237186743,14225.582537343838,24206.291463136175,16939.24488015779,2602.302219716348,7282.431167428083,3445.13297511205,3275.5658112338615,11445.013019104086,14171.518044377068,6617.283599965741,1211.4181065392754,4112.039587917308,13590.452498720415,9149.401891186815,20613.909899707174
25115.400487162446,13583.842051728827,25418.019239387988,13869.737725291487,2154.1498916326555,7125.272197078325,3556.6879383239584,3036.282820252256,11514.400906518611,10700.779525066811,5599.785577388512,1123.0961531943587,5270.3764940340225,10955.976257081842,8809.495007787478,21336.002497398884
18665.74925524758,11255.526688406082,14285.67900659818,10106.691781966698,1504.581305549206,5826.9467658548565,2695.4038788392277,2561.7372061288047,9850.093412950093,7931.401172384266,4058.856679315145,906.3054958953376,3592.751841631746,9854.839731993152,7970.254547002149,14730.27590938828
11776.392094283852,5709.484348556668,8798.97065334186,6590.616629762135,1778.5087894337073,3053.1158875249635,1877.335961300164,2518.505660426697,9597.681038932922,4076.916474874558,2054.232791021438,826.0127430063757,2902.380342577141,5815.98448613636,6024.066397813579,16827.968026420713
12908.355707672052,6005.286401220823,9286.896652586309,7290.204970638901,2011.1443366165795,3568.6422172901894,2028.0861761400568,2657.2498285326833,7483.85498374011,4091.944022594915,2466.294486665397,1008.6788306617053,3189.195378141026,8403.10769251134,8929.81260739048,17026.649900599106
14184.195467731211,6750.307830226448,10245.548421571493,7680.319350909758,2463.3245400828223,3826.904349039673,2137.6301503886443,2705.507574706531,8557.864532095127,5763.190185025696,3443.295881486223,977.5651644184082,3338.1395362240187,8250.985026650666,7568.1839494754095,16952.018640480528
17402.983142292986,8720.652029329522,13223.770907780774,9187.349932314188,2576.118070667634,4410.50067434631,2431.089887042022,3245.4041643711757,9756.568154274717,5357.4020550694895,3569.8505118556745,1056.854407562141,3755.7840410469807,10289.048628637993,8542.780762312073,23210.824126084273
